Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Option4 Name,Option4 Value,Option5 Name,Option5 Value,Variant SKU,Variant Price,Variant Compare At Price,Body (HTML),Published
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,7,DEMO-MOI-05-Gold-18K-RoseGold-2.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,8,DEMO-MOI-05-Gold-18K-RoseGold-2.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,9,DEMO-MOI-05-Gold-18K-RoseGold-2.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,5,DEMO-MOI-05-Gold-18K-RoseGold-3.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,6,DEMO-MOI-05-Gold-18K-RoseGold-3.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,7,DEMO-MOI-05-Gold-18K-RoseGold-3.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,8,DEMO-MOI-05-Gold-18K-RoseGold-3.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,9,DEMO-MOI-05-Gold-18K-RoseGold-3.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,5,DEMO-MOI-05-Gold-18K-RoseGold-4.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,6,DEMO-MOI-05-Gold-18K-RoseGold-4.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,7,DEMO-MOI-05-Gold-18K-RoseGold-4.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,8,DEMO-MOI-05-Gold-18K-RoseGold-4.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,9,DEMO-MOI-05-Gold-18K-RoseGold-4.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,5,DEMO-EMZ-BEZ-Silver-1.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,5,DEMO-EMZ-BEZ-Platinum-1.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,6,DEMO-EMZ-BEZ-Silver-1.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,6,DEMO-EMZ-BEZ-Platinum-1.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,7,DEMO-EMZ-BEZ-Silver-1.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,7,DEMO-EMZ-BEZ-Platinum-1.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,8,DEMO-EMZ-BEZ-Silver-1.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,8,DEMO-EMZ-BEZ-Platinum-1.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,9,DEMO-EMZ-BEZ-Silver-1.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.00,Ring Size,9,DEMO-EMZ-BEZ-Platinum-1.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,5,DEMO-EMZ-BEZ-Silver-1.70-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,5,DEMO-EMZ-BEZ-Platinum-1.70-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,6,DEMO-EMZ-BEZ-Silver-1.70-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,6,DEMO-EMZ-BEZ-Platinum-1.70-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,7,DEMO-EMZ-BEZ-Silver-1.70-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,7,DEMO-EMZ-BEZ-Platinum-1.70-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,8,DEMO-EMZ-BEZ-Silver-1.70-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,8,DEMO-EMZ-BEZ-Platinum-1.70-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,9,DEMO-EMZ-BEZ-Silver-1.70-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,1.70,Ring Size,9,DEMO-EMZ-BEZ-Platinum-1.70-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,5,DEMO-EMZ-BEZ-Silver-2.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,5,DEMO-EMZ-BEZ-Platinum-2.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,6,DEMO-EMZ-BEZ-Silver-2.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,6,DEMO-EMZ-BEZ-Platinum-2.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,7,DEMO-EMZ-BEZ-Silver-2.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,7,DEMO-EMZ-BEZ-Platinum-2.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,8,DEMO-EMZ-BEZ-Silver-2.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,8,DEMO-EMZ-BEZ-Platinum-2.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,9,DEMO-EMZ-BEZ-Silver-2.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,2.00,Ring Size,9,DEMO-EMZ-BEZ-Platinum-2.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,5,DEMO-EMZ-BEZ-Silver-3.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,5,DEMO-EMZ-BEZ-Platinum-3.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,6,DEMO-EMZ-BEZ-Silver-3.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,6,DEMO-EMZ-BEZ-Platinum-3.00-6,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,7,DEMO-EMZ-BEZ-Silver-3.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,7,DEMO-EMZ-BEZ-Platinum-3.00-7,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,8,DEMO-EMZ-BEZ-Silver-3.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,8,DEMO-EMZ-BEZ-Platinum-3.00-8,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,9,DEMO-EMZ-BEZ-Silver-3.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,3.00,Ring Size,9,DEMO-EMZ-BEZ-Platinum-3.00-9,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Silver,Karat,Standard,Metal Color,Standard,Diamond Size,4.00,Ring Size,5,DEMO-EMZ-BEZ-Silver-4.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
emerald-bezel-solitaire-ring-demo,Emerald Cut Bezel Solitaire Engagement Ring (Demo),Metal Type,Platinum,Karat,Standard,Metal Color,Standard,Diamond Size,4.00,Ring Size,5,DEMO-EMZ-BEZ-Platinum-4.00-5,189500,249500,"<p>Demo emerald bezel solitaire with full PDP variant options for metal, karat, color, diamond size, and ring size.</p>",TRUE
